source_url,glass_name,nasal_engraving,glass_index,material,glass_supplier_name,image_engraving
https://www.france-optique.com/gravures/fournisseur=2395,EPSY 167,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.67,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,EPSY 167 Cozylens,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.67,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,EPSY 167 Sunlite,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.67,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,EPSY 160,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.60,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,EPSY 160 Cozylens,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.60,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,EPSY 160 Sunlite,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.60,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,EPSY 160 Sun,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.60,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,EPSY 160 PolarPlus,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.60,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,EPSY POLY,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.59,POLY,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,EPSY 150,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.50,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,EPSY 154 Sunlite,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.54,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,EPSY 150 Cozylens,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.50,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,EPSY 150 Sun,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.50,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,EPSY 150 PolarPlus,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.50,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,Premid 160,,1.60,ORG,OPHTALMIC COMPAGNIE,
https://www.france-optique.com/gravures/fournisseur=2395,Premid Poly,,1.59,ORG,OPHTALMIC COMPAGNIE,
https://www.france-optique.com/gravures/fournisseur=2395,Premid 150,,1.50,ORG,OPHTALMIC COMPAGNIE,
https://www.france-optique.com/gravures/fournisseur=2395,EPSY 174,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.74,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,Epsy 150 UV 400,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.50,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,EPSY 167 Transitions GEN8,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.67,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,EPSY 160 Transitions GEN8,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.60,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,EPSY Poly Transitions GEN8,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.59,POLY,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
https://www.france-optique.com/gravures/fournisseur=2395,EPSY 150 Transitions GEN8,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.50,ORG,OPHTALMIC COMPAGNIE,datalake/staging/media\web_852-oph-com_2019.tif.jpg
